sample_name	unit_name	fq1	fq2	sra	adapters	strandedness
Chrom_40_1_h_E6	Chrom_40_1_h_E6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_E7	Chrom_40_1_h_E7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_E8	Chrom_40_1_h_E8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_E9	Chrom_40_1_h_E9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_E9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F1	Chrom_40_1_h_F1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F10	Chrom_40_1_h_F10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F11	Chrom_40_1_h_F11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F12	Chrom_40_1_h_F12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F2	Chrom_40_1_h_F2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F3	Chrom_40_1_h_F3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F4	Chrom_40_1_h_F4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F5	Chrom_40_1_h_F5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F6	Chrom_40_1_h_F6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F7	Chrom_40_1_h_F7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F8	Chrom_40_1_h_F8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_F9	Chrom_40_1_h_F9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_F9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G1	Chrom_40_1_h_G1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G10	Chrom_40_1_h_G10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G11	Chrom_40_1_h_G11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G12	Chrom_40_1_h_G12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G2	Chrom_40_1_h_G2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G3	Chrom_40_1_h_G3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G4	Chrom_40_1_h_G4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G5	Chrom_40_1_h_G5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G6	Chrom_40_1_h_G6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G7	Chrom_40_1_h_G7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G8	Chrom_40_1_h_G8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_G9	Chrom_40_1_h_G9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_G9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H1	Chrom_40_1_h_H1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H10	Chrom_40_1_h_H10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H11	Chrom_40_1_h_H11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H12	Chrom_40_1_h_H12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H2	Chrom_40_1_h_H2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H3	Chrom_40_1_h_H3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H4	Chrom_40_1_h_H4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H5	Chrom_40_1_h_H5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H6	Chrom_40_1_h_H6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H7	Chrom_40_1_h_H7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H8	Chrom_40_1_h_H8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_1_h_H9	Chrom_40_1_h_H9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_1_h_H9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A1	Chrom_40_2_h_A1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A10	Chrom_40_2_h_A10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A11	Chrom_40_2_h_A11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A12	Chrom_40_2_h_A12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A2	Chrom_40_2_h_A2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A3	Chrom_40_2_h_A3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A4	Chrom_40_2_h_A4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A5	Chrom_40_2_h_A5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A6	Chrom_40_2_h_A6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A7	Chrom_40_2_h_A7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A8	Chrom_40_2_h_A8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_A9	Chrom_40_2_h_A9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_A9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_B1	Chrom_40_2_h_B1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_B10	Chrom_40_2_h_B10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_B11	Chrom_40_2_h_B11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_B12	Chrom_40_2_h_B12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_2_h_B2	Chrom_40_2_h_B2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_2_h_B2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
